computer_time,GPS_time,latitude,longitude,altitude,track,mode
1648578571.827741,1648578574,71.328723,-156.692538,7.9,0.0,3
1648578572.833618,1648578575,71.3287225,-156.692538833,7.8,0.0,3
1648578573.839810,1648578576,71.328721833,-156.692539833,7.7,0.0,3
1648578574.845732,1648578577,71.3287215,-156.6925415,7.6,0.0,3
1648578575.851147,1648578578,71.328721333,-156.692542833,7.5,0.0,3
1648578576.856876,1648578579,71.328720833,-156.692544333,7.5,0.0,3
1648578577.862600,1648578580,71.328720167,-156.692546,7.5,0.0,3
1648578578.867960,1648578581,71.328719667,-156.692548,7.5,0.0,3
1648578579.873777,1648578582,71.328719167,-156.692549833,7.4,0.0,3
1648578580.879859,1648578583,71.328718833,-156.692551,7.3,0.0,3
1648578581.885668,1648578584,71.328718167,-156.692552167,7.2,0.0,3
1648578582.790812,1648578585,71.328717833,-156.692552833,7.1,0.0,3
1648578583.795778,1648578586,71.328717667,-156.6925535,7.1,0.0,3
1648578584.801675,1648578587,71.3287175,-156.692554333,6.9,0.0,3
1648578585.807095,1648578588,71.328717333,-156.692554,6.9,0.0,3
1648578586.813081,1648578589,71.3287175,-156.692553667,6.9,0.0,3
1648578587.819193,1648578590,71.328717667,-156.692553667,6.9,0.0,3
1648578588.825344,1648578591,71.328718,-156.692553167,6.9,0.0,3
1648578589.831423,1648578592,71.328718167,-156.692553,6.9,0.0,3
1648578590.837569,1648578593,71.328718333,-156.692553,6.8,0.0,3
1648578591.843497,1648578594,71.328718667,-156.692552,6.8,0.0,3
1648578592.848848,1648578595,71.328718833,-156.692551167,6.8,0.0,3
1648578593.855073,1648578596,71.328718833,-156.692551333,6.7,0.0,3
1648578594.860974,1648578597,71.328718833,-156.6925515,6.7,0.0,3
1648578595.867051,1648578598,71.328719,-156.692551333,6.6,0.0,3
1648578596.873142,1648578599,71.328719167,-156.6925515,6.5,0.0,3
1648578597.878508,1648578600,71.328719667,-156.692549833,6.6,0.0,3
1648578598.884915,1648578601,71.328719667,-156.692549333,6.6,0.0,3
1648578599.891108,1648578602,71.32872,-156.692548833,6.6,0.0,3
1648578600.798655,1648578603,71.328720167,-156.692548167,6.6,0.0,3
1648578601.804428,1648578604,71.3287205,-156.692547,6.7,0.0,3
1648578602.810296,1648578605,71.328720833,-156.6925465,6.7,0.0,3
1648578603.816081,1648578606,71.3287215,-156.692545667,6.7,0.0,3
1648578604.821147,1648578607,71.328721667,-156.692545,6.7,0.0,3
1648578605.827032,1648578608,71.328722333,-156.692544,6.7,0.0,3
1648578606.832451,1648578609,71.328722667,-156.692542833,6.7,0.0,3
1648578607.838278,1648578610,71.328722833,-156.692542333,6.7,0.0,3
1648578608.843661,1648578611,71.328723,-156.692541667,6.7,0.0,3
1648578609.849452,1648578612,71.328723167,-156.692541833,6.7,0.0,3
1648578610.855122,1648578613,71.3287235,-156.692542333,6.6,0.0,3
1648578611.860916,1648578614,71.328724,-156.692542167,6.6,0.0,3
1648578612.866670,1648578615,71.328724167,-156.692542,6.6,0.0,3
1648578613.871975,1648578616,71.328724333,-156.692542,6.6,0.0,3
1648578614.878063,1648578617,71.3287245,-156.692541833,6.5,0.0,3
1648578615.883934,1648578618,71.3287245,-156.692542,6.6,0.0,3
1648578616.789168,1648578619,71.328725,-156.692539667,6.8,0.0,3
1648578617.795256,1648578620,71.328724833,-156.692538667,6.8,0.0,3
1648578618.801101,1648578621,71.328725167,-156.692536333,7.0,0.0,3
1648578619.806686,1648578622,71.328725333,-156.692534833,7.1,0.0,3
1648578620.812985,1648578623,71.328726,-156.692532833,7.3,0.0,3
1648578621.819195,1648578624,71.328726,-156.692529833,7.3,0.0,3
1648578622.825476,1648578625,71.328726167,-156.6925275,7.3,0.0,3
1648578623.831796,1648578626,71.328726167,-156.692525667,7.3,0.0,3
1648578624.837948,1648578627,71.328726167,-156.6925225,7.4,0.0,3
1648578625.844112,1648578628,71.328725667,-156.692522,7.3,0.0,3
1648578626.850405,1648578629,71.328725667,-156.692520667,7.4,0.0,3
1648578627.856496,1648578630,71.328725833,-156.6925195,7.4,0.0,3
1648578628.862030,1648578631,71.328726,-156.692516833,7.4,0.0,3
1648578629.867555,1648578632,71.328726167,-156.6925145,7.3,0.0,3
1648578630.873666,1648578633,71.328726333,-156.692513833,7.3,0.0,3
1648578631.879230,1648578634,71.3287265,-156.692512167,7.2,0.0,3
1648578632.884725,1648578635,71.328727,-156.692510167,7.3,0.0,3
1648578633.790145,1648578636,71.3287275,-156.692508833,7.2,0.0,3
1648578634.795924,1648578637,71.328727833,-156.692507833,7.2,0.0,3
1648578635.801912,1648578638,71.328728,-156.692507333,7.2,0.0,3
1648578636.807656,1648578639,71.328728167,-156.692506167,7.1,0.0,3
1648578637.813713,1648578640,71.328728167,-156.692505667,7.1,0.0,3
1648578638.819748,1648578641,71.3287285,-156.692506167,7.2,0.0,3
1648578639.825519,1648578642,71.328728333,-156.6925085,7.2,0.0,3
1648578640.831645,1648578643,71.328728,-156.692510167,7.4,0.0,3
1648578641.838191,1648578644,71.328728333,-156.692510833,7.4,0.0,3
1648578642.810435,1648578645,71.328728333,-156.692512,7.4,0.0,3
1648578643.816608,1648578646,71.328728167,-156.692514833,7.4,0.0,3
1648578644.822873,1648578647,71.328728333,-156.692516,7.3,0.0,3
1648578645.829270,1648578648,71.328728667,-156.692516833,7.3,0.0,3
1648578646.835601,1648578649,71.328728667,-156.692519,7.3,0.0,3
1648578647.807764,1648578650,71.328728167,-156.692521833,7.3,0.0,3
1648578648.813514,1648578651,71.3287275,-156.692525167,7.2,0.0,3
1648578649.819251,1648578652,71.328727333,-156.692528,7.1,0.0,3
1648578650.825003,1648578653,71.328727,-156.692530667,7.0,0.0,3
1648578651.830589,1648578654,71.328726833,-156.6925325,7.0,0.0,3
1648578652.836823,1648578655,71.328727,-156.692533333,7.0,0.0,3
1648578653.842821,1648578656,71.328726833,-156.692535,6.9,0.0,3
1648578654.848789,1648578657,71.328726667,-156.692536667,6.9,0.0,3
1648578655.854841,1648578658,71.328726667,-156.692537667,6.9,0.0,3
1648578656.861275,1648578659,71.3287265,-156.692539,6.8,0.0,3
1648578657.867194,1648578660,71.328725833,-156.692540333,6.8,0.0,3
1648578658.872894,1648578661,71.328725667,-156.692542,6.8,0.0,3
1648578659.879028,1648578662,71.3287255,-156.692543333,6.8,0.0,3
1648578660.784436,1648578663,71.328725,-156.692545667,6.9,0.0,3
1648578661.790062,1648578664,71.328724167,-156.692547667,6.9,0.0,3
1648578662.795540,1648578665,71.3287235,-156.692549667,7.0,0.0,3
1648578663.801869,1648578666,71.3287235,-156.69255,7.1,0.0,3
1648578664.807941,1648578667,71.328723667,-156.692551,7.1,0.0,3
1648578665.814183,1648578668,71.328724333,-156.692550667,7.2,0.0,3
1648578666.820229,1648578669,71.3287245,-156.692551167,7.2,0.0,3
1648578667.825971,1648578670,71.328724833,-156.692551833,7.2,0.0,3
1648578668.831886,1648578671,71.328724833,-156.692553333,7.1,0.0,3
1648578669.837702,1648578672,71.328725,-156.692555167,7.1,0.0,3
1648578670.844116,1648578673,71.328725,-156.692557,7.2,0.0,3
1648578671.849995,1648578674,71.328724833,-156.692559,7.3,0.0,3
1648578672.855246,1648578675,71.328725333,-156.6925605,7.4,0.0,3
1648578673.861756,1648578676,71.3287255,-156.6925605,7.5,0.0,3
1648578674.867525,1648578677,71.328725833,-156.692560333,7.6,0.0,3
1648578675.873912,1648578678,71.328726167,-156.692557833,7.8,0.0,3
1648578676.879933,1648578679,71.328726167,-156.692557333,7.8,0.0,3
1648578677.886068,1648578680,71.328727,-156.692555,8.0,0.0,3
1648578678.791755,1648578681,71.3287275,-156.692553667,8.2,0.0,3
1648578679.796425,1648578682,71.328728,-156.692552,8.5,0.0,3
1648578680.802692,1648578683,71.328729,-156.692549,8.9,0.0,3
1648578681.808401,1648578684,71.328730333,-156.6925445,9.3,0.0,3
1648578682.814300,1648578685,71.328731,-156.692541333,9.5,0.0,3
1648578683.820016,1648578686,71.328732,-156.692538667,9.7,0.0,3
1648578684.826066,1648578687,71.3287325,-156.6925365,9.9,0.0,3
1648578685.832300,1648578688,71.328732667,-156.692534833,10.2,0.0,3
1648578686.838499,1648578689,71.328733333,-156.6925335,10.3,0.0,3
1648578687.844726,1648578690,71.3287335,-156.692533,10.4,0.0,3
1648578688.850892,1648578691,71.328734667,-156.6925305,10.6,0.0,3
1648578689.857394,1648578692,71.328735167,-156.6925305,10.5,0.0,3
1648578690.863100,1648578693,71.328736167,-156.692527833,10.5,0.0,3
1648578691.869256,1648578694,71.328735833,-156.692526667,10.6,0.0,3
1648578692.875158,1648578695,71.328735667,-156.692524667,10.7,0.0,3
